Ürün Grup ID,Varyant ID,İsim,Açıklama,Satış Fiyatı,İndirimli Fiyatı,Alış Fiyatı,Barkod Listesi,SKU,Silindi mi?,Marka,Kategoriler,Etiketler,Resim URL,Metadata Başlık,Metadata Açıklama,Slug,Stok:Ana Depo,Tip,Varyant Tip 1,Varyant Değer 1,Varyant Tip 2,Varyant Değer 2,Desi,HS Kod,Birim Ürün Miktarı,Ürün Birimi,Satılan Ürün Miktarı,Satılan Ürün Birimi,Google Ürün Kategorisi,Tedarikçi,Stoğu Tükenince Satmaya Devam Et,Satış Kanalı:lmvcomtr,Satış Kanalı:lamaisonviolet,Satış Kanalı:B2B,Satış Kanalı:CaryBee,Sepet Başına Minimum Alma Adeti:lmvcomtr,Sepet Başına Minimum Alma Adeti:B2B,Sepet Başına Maksimum Alma Adeti:lmvcomtr,Sepet Başına Maksimum Alma Adeti:B2B,Varyant Aktiflik,Oluşturulma Tarihi
4be995b9-6722-4585-9827-af7e75fe1d5a,598f4542-8e60-4b63-9a20-87d92f831998,Kol Detaylı Pileli Ekru Modal Tişört,<p>Kol Detaylı Pileli Ekru Modal Tişört</p><p><br></p><p>%47 Polyester %47 Modal&nbsp; &nbsp; %6 Elastan</p><p><br></p><p>Model bedeni: S</p><p><br></p><p>&nbsp;Manken ölçüleri : Boy 1.78 cm - Göğüs 86 cm - Bel 63 cm - Kalça 91 cm&nbsp;<br></p>,889,,255,,LMVS240106,false,LaMaisonViolet,Kadın Giyim>Üst Giyim>T-Shirt;LMV>Üstler,Bahar Sezonu;Casual & Günlük;Düz;Düşük Kol;Ekru;Light;Modal;Pilili;Sıfır Yaka;Yaz Sezonu,https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/2dde9f8c-8dea-4b1f-9e45-7a1565d0346d/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/a948bf3e-bfa7-4952-b6ac-fce7842148de/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/d7a1bb0a-5f99-42bc-b10b-7ad7e2a032cd/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/fc543f04-0c16-4443-a93a-905c6a22c595/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/3499b68e-2c62-4139-af57-589c928ce4b4/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/51353000-c76e-4070-8d7d-71690227c3bf/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/8db9fb77-f68f-4bb5-99c6-f66f3225a9c6/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/9c969f79-b2e8-4054-b70d-44133cd9d677/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/d1300537-4ea0-400d-9ac4-4cab830c32de/image_1950.webp,Kol Detaylı Pileli Ekru Modal Tişört · LaMaisonViolet ®,Kol Detaylı Pileli Ekru Modal Tişört' ürününü alternatifleriyle birlikte sitemizden keşfedin! ✓ Kaliteli Materyal ✓ Uzun Ömürlü Giyim ✓ Şık ve Konforlu,kol-detayli-pileli-ekru-modal-tisort,,PHYSICAL,Beden,M,Renk,Ekru,,,,,,,166,BEBEARTI TEKSTİL İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,,VISIBLE,VISIBLE,VISIBLE,VISIBLE,,,,,true,2024-03-29 17:31
4be995b9-6722-4585-9827-af7e75fe1d5a,b6610bab-8aa9-4981-86ab-94819ef00524,Kol Detaylı Pileli Ekru Modal Tişört,<p>Kol Detaylı Pileli Ekru Modal Tişört</p><p><br></p><p>%47 Polyester %47 Modal&nbsp; &nbsp; %6 Elastan</p><p><br></p><p>Model bedeni: S</p><p><br></p><p>&nbsp;Manken ölçüleri : Boy 1.78 cm - Göğüs 86 cm - Bel 63 cm - Kalça 91 cm&nbsp;<br></p>,889,,255,,LMVS240106,false,LaMaisonViolet,Kadın Giyim>Üst Giyim>T-Shirt;LMV>Üstler,Bahar Sezonu;Casual & Günlük;Düz;Düşük Kol;Ekru;Light;Modal;Pilili;Sıfır Yaka;Yaz Sezonu,https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/2dde9f8c-8dea-4b1f-9e45-7a1565d0346d/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/a948bf3e-bfa7-4952-b6ac-fce7842148de/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/d7a1bb0a-5f99-42bc-b10b-7ad7e2a032cd/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/fc543f04-0c16-4443-a93a-905c6a22c595/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/3499b68e-2c62-4139-af57-589c928ce4b4/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/51353000-c76e-4070-8d7d-71690227c3bf/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/8db9fb77-f68f-4bb5-99c6-f66f3225a9c6/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/9c969f79-b2e8-4054-b70d-44133cd9d677/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/d1300537-4ea0-400d-9ac4-4cab830c32de/image_1950.webp,Kol Detaylı Pileli Ekru Modal Tişört · LaMaisonViolet ®,Kol Detaylı Pileli Ekru Modal Tişört' ürününü alternatifleriyle birlikte sitemizden keşfedin! ✓ Kaliteli Materyal ✓ Uzun Ömürlü Giyim ✓ Şık ve Konforlu,kol-detayli-pileli-ekru-modal-tisort,,PHYSICAL,Beden,L,Renk,Ekru,,,,,,,166,BEBEARTI TEKSTİL İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,,VISIBLE,VISIBLE,VISIBLE,VISIBLE,,,,,true,2024-03-29 17:31
4663115d-f401-40fb-9288-18576e3170ad,80650452-a1bd-4fa1-8690-c0c70576159b,Göğsü Kruvaze Uzun Denim Elbise,<p>Göğsü Kruvaze Kesim Kuşaklı Uzun Denim Elbise</p><p><br></p><p>%100 Pamuk</p><p><br></p><p>&nbsp;Manken ölçüleri : Boy 1.78 cm - Göğüs 86 cm - Bel 63 cm - Kalça 91 cm&nbsp;<br></p>,2099,1049.5,,LMVS240201S,LMVS240201,false,LaMaisonViolet,Kadın Giyim>Elbiseler,%100 Pamuk;Bahar Sezonu;Casual & Günlük;Denim;Kruvaze;Kuşaklı;Kısa Kol;Mavi;Pamuk;Uzun Etek;V Yaka;Yaz Sezonu;İç Göstermeyen,https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/55cfca1a-969e-4475-8b1a-fb888ac9ed46/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/993b94ca-1bd2-4ec7-add0-ca16d2efecb9/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/bc733160-fb64-4eab-9aed-485a0c326f99/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/467c2cf0-da87-4ec7-9aff-720f131eaa23/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/67d3ffcb-2225-4a3f-b623-b91910a8b4de/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/d6d822ad-d57d-475d-8351-d1177cbc9394/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/47202474-8f86-4639-9cf3-c6e8570496c9/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/17d2464f-46ec-4b80-9944-9802ffb6b39a/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/7c27ff55-a401-4c65-bbfa-2c3fe039bf93/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/a8ead363-5db1-4a68-8ee0-3c40bb0500ec/image_1950.webp,Göğsü Kruvaze Uzun Denim Elbise · LaMaisonViolet ®,Göğsü Kruvaze Uzun Denim Elbise' ürününü alternatifleriyle birlikte sitemizden keşfedin! ✓ Kaliteli Materyal ✓ Uzun Ömürlü Giyim ✓ Şık ve Konforlu Tasarım,gogsu-kruvaze-uzun-denim-elbise,0,PHYSICAL,Beden,S,Renk,Mavi,,,,,,,166,,,VISIBLE,VISIBLE,VISIBLE,VISIBLE,,,,,true,2024-03-29 17:31
4663115d-f401-40fb-9288-18576e3170ad,baa85c2c-702e-42a1-89e6-e9aebfdd115c,Göğsü Kruvaze Uzun Denim Elbise,<p>Göğsü Kruvaze Kesim Kuşaklı Uzun Denim Elbise</p><p><br></p><p>%100 Pamuk</p><p><br></p><p>&nbsp;Manken ölçüleri : Boy 1.78 cm - Göğüs 86 cm - Bel 63 cm - Kalça 91 cm&nbsp;<br></p>,2099,1049.5,,LMVS240201M,LMVS240201,false,LaMaisonViolet,Kadın Giyim>Elbiseler,%100 Pamuk;Bahar Sezonu;Casual & Günlük;Denim;Kruvaze;Kuşaklı;Kısa Kol;Mavi;Pamuk;Uzun Etek;V Yaka;Yaz Sezonu;İç Göstermeyen,https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/55cfca1a-969e-4475-8b1a-fb888ac9ed46/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/993b94ca-1bd2-4ec7-add0-ca16d2efecb9/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/bc733160-fb64-4eab-9aed-485a0c326f99/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/467c2cf0-da87-4ec7-9aff-720f131eaa23/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/67d3ffcb-2225-4a3f-b623-b91910a8b4de/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/d6d822ad-d57d-475d-8351-d1177cbc9394/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/47202474-8f86-4639-9cf3-c6e8570496c9/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/17d2464f-46ec-4b80-9944-9802ffb6b39a/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/7c27ff55-a401-4c65-bbfa-2c3fe039bf93/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/a8ead363-5db1-4a68-8ee0-3c40bb0500ec/image_1950.webp,Göğsü Kruvaze Uzun Denim Elbise · LaMaisonViolet ®,Göğsü Kruvaze Uzun Denim Elbise' ürününü alternatifleriyle birlikte sitemizden keşfedin! ✓ Kaliteli Materyal ✓ Uzun Ömürlü Giyim ✓ Şık ve Konforlu Tasarım,gogsu-kruvaze-uzun-denim-elbise,0,PHYSICAL,Beden,M,Renk,Mavi,,,,,,,166,,,VISIBLE,VISIBLE,VISIBLE,VISIBLE,,,,,true,2024-03-29 17:31
4663115d-f401-40fb-9288-18576e3170ad,b6c6a50a-74f5-4bb3-9bca-287bbb1646c5,Göğsü Kruvaze Uzun Denim Elbise,<p>Göğsü Kruvaze Kesim Kuşaklı Uzun Denim Elbise</p><p><br></p><p>%100 Pamuk</p><p><br></p><p>&nbsp;Manken ölçüleri : Boy 1.78 cm - Göğüs 86 cm - Bel 63 cm - Kalça 91 cm&nbsp;<br></p>,2099,1049.5,,LMVS240201L,LMVS240201,false,LaMaisonViolet,Kadın Giyim>Elbiseler,%100 Pamuk;Bahar Sezonu;Casual & Günlük;Denim;Kruvaze;Kuşaklı;Kısa Kol;Mavi;Pamuk;Uzun Etek;V Yaka;Yaz Sezonu;İç Göstermeyen,https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/55cfca1a-969e-4475-8b1a-fb888ac9ed46/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/993b94ca-1bd2-4ec7-add0-ca16d2efecb9/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/bc733160-fb64-4eab-9aed-485a0c326f99/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/467c2cf0-da87-4ec7-9aff-720f131eaa23/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/67d3ffcb-2225-4a3f-b623-b91910a8b4de/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/d6d822ad-d57d-475d-8351-d1177cbc9394/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/47202474-8f86-4639-9cf3-c6e8570496c9/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/17d2464f-46ec-4b80-9944-9802ffb6b39a/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/7c27ff55-a401-4c65-bbfa-2c3fe039bf93/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/a8ead363-5db1-4a68-8ee0-3c40bb0500ec/image_1950.webp,Göğsü Kruvaze Uzun Denim Elbise · LaMaisonViolet ®,Göğsü Kruvaze Uzun Denim Elbise' ürününü alternatifleriyle birlikte sitemizden keşfedin! ✓ Kaliteli Materyal ✓ Uzun Ömürlü Giyim ✓ Şık ve Konforlu Tasarım,gogsu-kruvaze-uzun-denim-elbise,0,PHYSICAL,Beden,L,Renk,Mavi,,,,,,,166,,,VISIBLE,VISIBLE,VISIBLE,VISIBLE,,,,,true,2024-03-29 17:31
4663115d-f401-40fb-9288-18576e3170ad,94170223-04e4-4a2e-a0ce-27be578c2c57,Göğsü Kruvaze Uzun Denim Elbise,<p>Göğsü Kruvaze Kesim Kuşaklı Uzun Denim Elbise</p><p><br></p><p>%100 Pamuk</p><p><br></p><p>&nbsp;Manken ölçüleri : Boy 1.78 cm - Göğüs 86 cm - Bel 63 cm - Kalça 91 cm&nbsp;<br></p>,2099,1049.5,,LMVS240201XL,LMVS240201,false,LaMaisonViolet,Kadın Giyim>Elbiseler,%100 Pamuk;Bahar Sezonu;Casual & Günlük;Denim;Kruvaze;Kuşaklı;Kısa Kol;Mavi;Pamuk;Uzun Etek;V Yaka;Yaz Sezonu;İç Göstermeyen,https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/55cfca1a-969e-4475-8b1a-fb888ac9ed46/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/993b94ca-1bd2-4ec7-add0-ca16d2efecb9/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/bc733160-fb64-4eab-9aed-485a0c326f99/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/467c2cf0-da87-4ec7-9aff-720f131eaa23/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/67d3ffcb-2225-4a3f-b623-b91910a8b4de/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/d6d822ad-d57d-475d-8351-d1177cbc9394/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/47202474-8f86-4639-9cf3-c6e8570496c9/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/17d2464f-46ec-4b80-9944-9802ffb6b39a/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/7c27ff55-a401-4c65-bbfa-2c3fe039bf93/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/a8ead363-5db1-4a68-8ee0-3c40bb0500ec/image_1950.webp,Göğsü Kruvaze Uzun Denim Elbise · LaMaisonViolet ®,Göğsü Kruvaze Uzun Denim Elbise' ürününü alternatifleriyle birlikte sitemizden keşfedin! ✓ Kaliteli Materyal ✓ Uzun Ömürlü Giyim ✓ Şık ve Konforlu Tasarım,gogsu-kruvaze-uzun-denim-elbise,0,PHYSICAL,Beden,XL,Renk,Mavi,,,,,,,166,,,VISIBLE,VISIBLE,VISIBLE,VISIBLE,,,,,true,2024-03-29 17:31
f4a9f986-ae0c-4afd-91cd-2286b1e030b9,2b2e1f67-c812-41fc-9eaf-70a3935625b8,Üçgen Yırtmaçlı Kot Etek,<p>Üçgen Yırtmaçlı Kot Etek</p><p><br></p><p>%100 Koton</p><p><br></p><p>Model Bedeni: 36</p><p><br></p><p>Manken ölçüleri : Boy 1.78 cm - Göğüs 86 cm - Bel 63 cm - Kalça 91 cm&nbsp;</p><div><br></div>,1450,725,506,LMVS24030742,LMVS240307,false,LaMaisonViolet,Kadın Giyim>Alt Giyim>Etek,%100 Pamuk;Bahar Sezonu;Casual & Günlük;Denim;Düz;Kot Etek;Mavi;Yaz Sezonu;Yırtmaçlı,https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/6586e6ec-103a-43b5-9e39-4c188cdffe1a/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/e7e544fc-2e30-43ab-a687-a8d1633a0abe/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/e6d64adf-4f40-4844-90ae-63a7c0c129a0/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/31fee967-7d4e-4600-8d35-3ecf7682a735/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/baa9e962-ed30-4f98-ae96-e670a0027ed7/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/9369c5a9-7cd1-4ad1-a057-f733cc6c9302/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/1eea2995-e52a-4d9b-a820-d6f8d5fb4aa8/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/13196c93-4a3d-4ca5-90d8-a7d1b35f4752/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/21d85485-ca36-4d7c-a128-f836b74da143/image_1950.webp,Üçgen Yırtmaçlı Kot Etek · Kaliteli Giyim · LaMaisonViolet ®,Üçgen Yırtmaçlı Kot Etek' ürününü alternatifleriyle birlikte şimdi sitemizden keşfedin! ✓ Kaliteli Materyal ✓ Uzun Ömürlü Giyim ✓ Şık ve Konforlu Tasarım,ucgen-yirtmacli-kot-etek,0,PHYSICAL,Beden,42,Renk,Mavi,,,,,,,166,LACARİNO ,,VISIBLE,VISIBLE,VISIBLE,VISIBLE,,,,,true,2024-03-29 17:31
f4a9f986-ae0c-4afd-91cd-2286b1e030b9,1c39b1b7-3b21-447f-aaf8-6251c94c7c6a,Üçgen Yırtmaçlı Kot Etek,<p>Üçgen Yırtmaçlı Kot Etek</p><p><br></p><p>%100 Koton</p><p><br></p><p>Model Bedeni: 36</p><p><br></p><p>Manken ölçüleri : Boy 1.78 cm - Göğüs 86 cm - Bel 63 cm - Kalça 91 cm&nbsp;</p><div><br></div>,1450,725,506,LMVS24030734,LMVS240307,false,LaMaisonViolet,Kadın Giyim>Alt Giyim>Etek,%100 Pamuk;Bahar Sezonu;Casual & Günlük;Denim;Düz;Kot Etek;Mavi;Yaz Sezonu;Yırtmaçlı,https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/6586e6ec-103a-43b5-9e39-4c188cdffe1a/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/e7e544fc-2e30-43ab-a687-a8d1633a0abe/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/e6d64adf-4f40-4844-90ae-63a7c0c129a0/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/31fee967-7d4e-4600-8d35-3ecf7682a735/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/baa9e962-ed30-4f98-ae96-e670a0027ed7/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/9369c5a9-7cd1-4ad1-a057-f733cc6c9302/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/1eea2995-e52a-4d9b-a820-d6f8d5fb4aa8/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/13196c93-4a3d-4ca5-90d8-a7d1b35f4752/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/21d85485-ca36-4d7c-a128-f836b74da143/image_1950.webp,Üçgen Yırtmaçlı Kot Etek · Kaliteli Giyim · LaMaisonViolet ®,Üçgen Yırtmaçlı Kot Etek' ürününü alternatifleriyle birlikte şimdi sitemizden keşfedin! ✓ Kaliteli Materyal ✓ Uzun Ömürlü Giyim ✓ Şık ve Konforlu Tasarım,ucgen-yirtmacli-kot-etek,0,PHYSICAL,Beden,34,Renk,Mavi,,,,,,,166,LACARİNO ,,VISIBLE,VISIBLE,VISIBLE,VISIBLE,,,,,true,2024-03-29 17:31
f4a9f986-ae0c-4afd-91cd-2286b1e030b9,201facaa-02f2-454c-b52f-1e8d28a74af5,Üçgen Yırtmaçlı Kot Etek,<p>Üçgen Yırtmaçlı Kot Etek</p><p><br></p><p>%100 Koton</p><p><br></p><p>Model Bedeni: 36</p><p><br></p><p>Manken ölçüleri : Boy 1.78 cm - Göğüs 86 cm - Bel 63 cm - Kalça 91 cm&nbsp;</p><div><br></div>,1450,725,506,LMVS24030736,LMVS240307,false,LaMaisonViolet,Kadın Giyim>Alt Giyim>Etek,%100 Pamuk;Bahar Sezonu;Casual & Günlük;Denim;Düz;Kot Etek;Mavi;Yaz Sezonu;Yırtmaçlı,https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/6586e6ec-103a-43b5-9e39-4c188cdffe1a/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/e7e544fc-2e30-43ab-a687-a8d1633a0abe/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/e6d64adf-4f40-4844-90ae-63a7c0c129a0/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/31fee967-7d4e-4600-8d35-3ecf7682a735/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/baa9e962-ed30-4f98-ae96-e670a0027ed7/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/9369c5a9-7cd1-4ad1-a057-f733cc6c9302/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/1eea2995-e52a-4d9b-a820-d6f8d5fb4aa8/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/13196c93-4a3d-4ca5-90d8-a7d1b35f4752/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/21d85485-ca36-4d7c-a128-f836b74da143/image_1950.webp,Üçgen Yırtmaçlı Kot Etek · Kaliteli Giyim · LaMaisonViolet ®,Üçgen Yırtmaçlı Kot Etek' ürününü alternatifleriyle birlikte şimdi sitemizden keşfedin! ✓ Kaliteli Materyal ✓ Uzun Ömürlü Giyim ✓ Şık ve Konforlu Tasarım,ucgen-yirtmacli-kot-etek,0,PHYSICAL,Beden,36,Renk,Mavi,,,,,,,166,LACARİNO ,,VISIBLE,VISIBLE,VISIBLE,VISIBLE,,,,,true,2024-03-29 17:31
f4a9f986-ae0c-4afd-91cd-2286b1e030b9,7a21e1cb-1c8a-4db0-8b78-c05a124dc4fd,Üçgen Yırtmaçlı Kot Etek,<p>Üçgen Yırtmaçlı Kot Etek</p><p><br></p><p>%100 Koton</p><p><br></p><p>Model Bedeni: 36</p><p><br></p><p>Manken ölçüleri : Boy 1.78 cm - Göğüs 86 cm - Bel 63 cm - Kalça 91 cm&nbsp;</p><div><br></div>,1450,725,506,LMVS24030738,LMVS240307,false,LaMaisonViolet,Kadın Giyim>Alt Giyim>Etek,%100 Pamuk;Bahar Sezonu;Casual & Günlük;Denim;Düz;Kot Etek;Mavi;Yaz Sezonu;Yırtmaçlı,https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/6586e6ec-103a-43b5-9e39-4c188cdffe1a/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/e7e544fc-2e30-43ab-a687-a8d1633a0abe/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/e6d64adf-4f40-4844-90ae-63a7c0c129a0/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/31fee967-7d4e-4600-8d35-3ecf7682a735/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/baa9e962-ed30-4f98-ae96-e670a0027ed7/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/9369c5a9-7cd1-4ad1-a057-f733cc6c9302/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/1eea2995-e52a-4d9b-a820-d6f8d5fb4aa8/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/13196c93-4a3d-4ca5-90d8-a7d1b35f4752/image_1950.webp;https://cdn.myikas.com/images/73890197-276a-4750-9fc3-4f5d03175ec9/21d85485-ca36-4d7c-a128-f836b74da143/image_1950.webp,Üçgen Yırtmaçlı Kot Etek · Kaliteli Giyim · LaMaisonViolet ®,Üçgen Yırtmaçlı Kot Etek' ürününü alternatifleriyle birlikte şimdi sitemizden keşfedin! ✓ Kaliteli Materyal ✓ Uzun Ömürlü Giyim ✓ Şık ve Konforlu Tasarım,ucgen-yirtmacli-kot-etek,0,PHYSICAL,Beden,38,Renk,Mavi,,,,,,,166,LACARİNO ,,VISIBLE,VISIBLE,VISIBLE,VISIBLE,,,,,true,2024-03-29 17:31
